"SD00_FileName","SD01_AnaylsisLab","SD02_LabSwap","SD03_OriginalAnalyst","SD04_AnalysisDateOrig","SD05_NameOfSurvey_WFD","SD06_SampleDate","SD07_EAOldSiteCode","SD08_EAWIMSCode","SD09_InternalSampleID","SD10_AuditAnalyst","SD11_AuditDateBaseRec","SD12_AuditDateRepSub","SD13_Comments","SD14_WaterSampleVol_ml","SD15_SubSampleVol_ml","Tax_Qual","AnalysisType","dens","prop","QA01_TotAbund","QA02_DomTax","QA03_SharedTax","QA04_Final"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Indet. centric_>50","Replicate","80","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Indet. chain diatom ribbons","Baseplate","1742.5368615384616","0.17500000000000002","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Indet. naked dinoflagellate_<20","Original","871.2684307692308","0.17500000000000002","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Indet. naked dinoflagellate_<20","Baseplate","435.6342153846154","0.17500000000000002","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Indet. naked dinoflagellate_<20","Replicate","1089.0855384615386","0.17500000000000002","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Indet. raphiated pennate_<20","Original","440","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Indet. raphiated pennate_<20","Baseplate","240","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Indet. raphiated pennate_<20","Replicate","320","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Lauderia annulata","Original","240","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Lauderia annulata","Baseplate","160","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Leptocylindrus cf. minimus","Original","80","0.17500000000000002","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Lithodesmium undulatum","Original","160","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Lithodesmium undulatum","Baseplate","240","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Lithodesmium undulatum","Replicate","200","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Microflagellates","Original","270399.38884644769","0.016719999999999999","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Microflagellates","Baseplate","69102.066038536621","0.016719999999999999","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Microflagellates","Replicate","93137.567269331979","0.016719999999999999","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Odontella","Original","440","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Odontella","Baseplate","200","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Odontella","Replicate","1000","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Other diatoms","Original","80","0.17500000000000002","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Other diatoms","Baseplate","28316.224000000002","0.17500000000000002","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Others others","Original","3049.4395076923083","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Others others","Replicate","29405.309538461537","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Paralia sulcata","Original","920","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Paralia sulcata","Baseplate","520","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Paralia sulcata","Replicate","800","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Podosira stelligera","Replicate","80","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Prorocentrum micans","Original","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Prorocentrum micans","Baseplate","80","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Pseudo-nitzschia_<4.9um","Original","80","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Rhizosolenia setigera","Replicate","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Scrippsiella/Pentapharsodinium","Original","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Skeletonema","Replicate","871.2684307692308","0.17500000000000002","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Thalassionema nitzschioides","Replicate","160","0.17500000000000002","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Thalassiosira_10-50","Original","120","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Thalassiosira_10-50","Baseplate","80","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Thalassiosira_10-50","Replicate","560","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Thalassiosira_<10","Baseplate","160","0.17500000000000002","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Thalassiosira_<10","Replicate","240","0.17500000000000002","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Torodinium robustum","Original","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Trigonium alternans","Original","120","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Trigonium alternans","Baseplate","80","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28826.xls","APEM","Yes","EVM","44614","SW","44508","POH004P","50950249","28826","LP","44614","44608",NA,"250","25","Trigonium alternans","Replicate","80","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Cerataulina pelagica","Original","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Cerataulina pelagica","Baseplate","80","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Cerataulina pelagica","Replicate","80","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Ceratoneis/Nitzschia closterium/longissima","Original","360","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Ceratoneis/Nitzschia closterium/longissima","Baseplate","2280","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Ceratoneis/Nitzschia closterium/longissima","Replicate","2040","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Chaetoceros Phaeroceros","Original","600","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Chaetoceros Phaeroceros","Baseplate","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Chaetoceros Hyalochaetae","Original","280","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Chaetoceros Hyalochaetae","Baseplate","1280","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Chaetoceros Hyalochaetae","Replicate","1360","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Cyanobacteria indet","Original","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Dactyliosolen fragilissimus","Original","120","0.17500000000000002","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Desmid indet","Baseplate","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Dictyocha speculum","Baseplate","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Euglenophyceae indet","Original","200","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Euglenophyceae indet","Baseplate","200","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Euglenophyceae indet","Replicate","240","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Guinardia delicatula","Original","520","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Guinardia delicatula","Baseplate","320","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Guinardia delicatula","Replicate","600","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Gyrosigma/Pleurosigma","Original","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Gyrosigma/Pleurosigma","Baseplate","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Gyrosigma/Pleurosigma","Replicate","240","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Helicotheca tamesis","Original","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Helicotheca tamesis","Baseplate","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Helicotheca tamesis","Replicate","80","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. armoured dinoflagellate_<20","Original","40","0.17500000000000002","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. armoured dinoflagellate_<20","Replicate","217.8171076923077","0.17500000000000002","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. armoured dinoflagellate_20-50","Baseplate","120","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. armoured dinoflagellate_20-50","Replicate","80","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. centric_<20","Original","240","0.17500000000000002","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. centric_<20","Baseplate","217.8171076923077","0.17500000000000002","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. centric_20-50","Original","160","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. centric_20-50","Baseplate","440","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. centric_20-50","Replicate","360","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. centric_>50","Replicate","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. naked dinoflagellate_<20","Original","40","0.17500000000000002","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. naked dinoflagellate_<20","Baseplate","217.8171076923077","0.17500000000000002","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. naked dinoflagellate_<20","Replicate","1089.0855384615386","0.17500000000000002","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. naked dinoflagellate_20-50","Replicate","40","0.17500000000000002","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. raphiated pennate_<20","Original","440","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. raphiated pennate_<20","Baseplate","800","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. raphiated pennate_<20","Replicate","520","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. raphiated pennate_20-50","Baseplate","80","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Indet. raphiated pennate_20-50","Replicate","120","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Leptocylindrus cf. danicus","Baseplate","720","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Leptocylindrus cf. danicus","Replicate","800","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Lithodesmium undulatum","Baseplate","80","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Lithodesmium undulatum","Replicate","200","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Mesodinium rubrum","Baseplate","217.8171076923077","0.17500000000000002","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Microflagellates","Original","40959.845705055573","0.016719999999999999","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Microflagellates","Baseplate","61439.768557583353","0.016719999999999999","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Microflagellates","Replicate","63999.75891414933","0.016719999999999999","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Neocalyptrella robusta","Original","80","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Neocalyptrella robusta","Baseplate","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Odontella","Original","120","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Odontella","Baseplate","120","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Odontella","Replicate","400","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Other diatoms","Baseplate","120","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Other diatoms","Replicate","160","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Others others","Original","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Others others","Baseplate","217.8171076923077","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Paralia sulcata","Original","2720","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Paralia sulcata","Baseplate","3880","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Paralia sulcata","Replicate","2960","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Podosira stelligera","Original","80","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Podosira stelligera","Baseplate","80","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Polykrikos","Baseplate","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Prorocentrum_<20","Baseplate","435.6342153846154","0.17500000000000002","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Prorocentrum_<20","Replicate","217.8171076923077","0.17500000000000002","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Protoperdinium bipes","Replicate","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Protoperidinium_20-50","Original","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Protoperidinium_20-50","Baseplate","40","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Pseudo-nitzschia_>5um","Original","80","1","Pass","Pass","Pass","Pass"
"ILAQC Calculation Sheet_28832(Swap).xls","APEM","Yes","LP","44614","SW","44477","DRH003P","50024580","28832","EVM","44614","44610",NA,"250","25","Pseudo-nitzschia_>5um","Replicate","80","1","Pass","Pass","Pass","Pass"
